model,start,end,bs,seq_len,model,start,end,bs,seq_len,model,start,end,bs,seq_len,median,mean,var
resnet152,5,28,1,0,inception_v3,6,14,1,0,bert,6,10,1,64,14216.5,15208.663265306122,2481.589940241479
resnet152,22,52,1,0,inception_v3,1,5,1,0,bert,6,12,1,32,18911.0,18963.35714285714,265.97215789535227
resnet152,21,38,1,0,inception_v3,5,11,1,0,bert,6,11,1,32,11194.0,11527.897959183674,1242.5781828955794
resnet152,44,50,1,0,inception_v3,2,8,1,0,bert,5,12,1,8,9013.0,9068.683673469388,283.218369523386
resnet152,36,47,1,0,inception_v3,7,11,1,0,bert,4,9,1,8,7539.0,8119.918367346939,1303.5552067364004
resnet152,27,32,1,0,inception_v3,3,12,1,0,bert,5,12,1,64,12738.5,12760.142857142857,289.1988582132314
resnet152,36,45,1,0,inception_v3,2,11,1,0,bert,1,6,1,64,12416.5,12415.030612244898,146.2205110044438
resnet152,42,50,1,0,inception_v3,8,12,1,0,bert,5,11,1,16,7879.0,8053.255102040816,600.9744011530908
resnet152,13,33,1,0,inception_v3,0,14,1,0,bert,1,12,1,64,17103.5,17672.0,1461.9552116314394
resnet152,11,52,1,0,inception_v3,2,6,1,0,bert,8,12,1,32,25545.0,25641.918367346938,394.0343834958141
resnet152,32,39,1,0,inception_v3,1,5,1,0,bert,6,12,1,32,8278.0,8361.836734693878,547.4333375478018
resnet152,27,34,1,0,inception_v3,6,14,1,0,bert,3,8,1,16,11513.0,11535.397959183674,239.39228926408714
resnet152,0,17,1,0,inception_v3,8,14,1,0,bert,6,12,2,8,10076.0,10951.224489795919,1955.098163048432
resnet152,11,49,1,0,inception_v3,4,13,1,0,bert,6,12,2,64,24155.0,24222.632653061224,578.2817332541382
resnet152,41,45,1,0,inception_v3,1,7,1,0,bert,1,12,2,16,14312.0,14303.42857142857,119.98817968994331
resnet152,46,52,1,0,inception_v3,4,12,1,0,bert,5,12,2,32,11671.0,11722.265306122448,464.9932093210633
resnet152,8,39,1,0,inception_v3,3,8,1,0,bert,6,10,2,64,19434.5,19757.102040816328,1318.053384458137
resnet152,2,44,1,0,inception_v3,7,12,1,0,bert,5,12,2,16,25631.0,26430.938775510203,2363.7002374620374
resnet152,5,47,1,0,inception_v3,4,14,1,0,bert,4,11,2,8,25983.0,26780.64285714286,2103.2506097826335
resnet152,37,46,1,0,inception_v3,10,14,1,0,bert,0,5,2,64,8197.5,8489.704081632653,1104.7289464322826
resnet152,3,20,1,0,inception_v3,8,12,1,0,bert,0,9,2,8,13436.5,13694.224489795919,860.2711785389184
resnet152,13,41,1,0,inception_v3,3,11,1,0,bert,4,11,2,64,18027.5,18185.54081632653,827.9154690209814
resnet152,48,52,1,0,inception_v3,7,13,1,0,bert,3,7,2,8,9629.0,9656.69387755102,260.5593437111183
resnet152,2,43,1,0,inception_v3,2,13,1,0,bert,2,9,2,8,25079.0,25669.020408163266,1795.7397883152807
resnet152,31,50,1,0,inception_v3,2,6,1,0,bert,2,6,2,64,12602.0,12628.877551020409,377.3513564713094
resnet152,15,22,1,0,inception_v3,7,14,1,0,bert,6,12,2,16,9906.0,9965.5,283.14639791645106
resnet152,21,47,1,0,inception_v3,2,10,1,0,bert,7,12,2,8,16646.5,16631.591836734693,100.28142407741203
resnet152,10,31,1,0,inception_v3,6,10,1,0,bert,0,8,2,32,13457.0,13639.123711340206,897.2272782407006
resnet152,23,47,1,0,inception_v3,9,14,1,0,bert,3,11,2,16,15438.0,16483.04081632653,2393.304465303182
resnet152,0,23,1,0,inception_v3,0,11,1,0,bert,6,12,2,32,13662.5,13703.224489795919,367.9853737835476
resnet152,13,51,1,0,inception_v3,0,6,1,0,bert,5,9,2,16,24189.0,24602.0,1620.4708121596095
resnet152,11,33,1,0,inception_v3,5,13,1,0,bert,0,7,2,16,14211.0,14930.959183673469,2109.4885390286463
resnet152,31,50,1,0,inception_v3,9,13,1,0,bert,4,10,2,16,12584.0,12631.969387755102,375.0793781044447
resnet152,19,45,1,0,inception_v3,5,13,1,0,bert,8,12,2,64,16565.0,16706.428571428572,926.0446720833058
resnet152,0,51,1,0,inception_v3,9,14,1,0,bert,8,12,2,64,30792.5,32253.48979591837,3027.6321833490574
resnet152,1,38,1,0,inception_v3,3,14,1,0,bert,0,9,2,16,22829.0,23534.11224489796,2045.2499666731676
resnet152,0,41,1,0,inception_v3,3,12,1,0,bert,1,10,2,16,24793.0,25288.622448979593,1745.2442464893581
resnet152,24,41,1,0,inception_v3,0,8,1,0,bert,8,12,2,8,11099.5,11501.255102040815,1211.7484779022661
resnet152,25,44,1,0,inception_v3,1,11,1,0,bert,2,11,2,8,13100.5,13356.244897959185,886.7540447854507
resnet152,15,29,1,0,inception_v3,10,14,1,0,bert,4,10,2,32,9611.5,9887.183673469388,1049.2107465870968
resnet152,37,43,1,0,inception_v3,8,12,1,0,bert,3,11,2,8,11836.0,11856.989795918367,187.09124124057212
resnet152,4,45,1,0,inception_v3,5,12,1,0,bert,0,4,2,32,25135.0,26369.775510204083,2739.876898510604
